"id","book_id","word_id","index_no","definition","created_at","updated_at"
3184,3,3578,1284,"(幅が) 広い","2023-09-09 07:15:51","2024-09-01 15:04:20"
3185,3,3579,1285,"成功した","2023-09-09 07:15:51","2023-09-09 07:15:51"
3186,3,2445,1286,"薄い、やせた","2023-09-09 07:15:51","2024-09-01 15:04:37"
3187,3,254,1287,"話題","2023-09-09 07:15:51","2024-09-01 15:04:56"
3188,3,2257,1288,"独特の、唯一の","2023-09-09 07:15:51","2024-09-01 15:05:07"
3189,3,3580,1289,"コンビニエンスストア","2023-09-09 07:15:51","2023-09-09 07:15:51"
3190,3,2324,1290,"答える","2023-09-09 07:15:51","2024-09-01 15:05:30"
3191,3,3581,1291,"コアラ","2023-09-09 07:15:51","2023-09-09 07:15:51"
3192,3,3582,1292,"ポスター","2023-09-09 07:15:51","2023-09-09 07:15:51"
3193,3,3583,1293,"ペンギン","2023-09-09 07:15:51","2023-09-09 07:15:51"
3194,3,3584,1294,"【英】鉄道","2023-09-09 07:15:51","2024-09-01 15:06:17"
3195,3,3585,1295,"バレエ","2023-09-09 07:15:51","2023-09-09 07:15:51"
3196,3,3586,1296,"とにかく","2023-09-09 07:15:51","2023-09-09 07:15:51"
3197,3,2383,1297,"隣人、近所の人","2023-09-09 07:15:51","2024-09-01 15:06:32"
3198,3,247,1298,"痛み","2023-09-09 07:15:51","2024-09-01 15:06:47"
3199,3,3587,1299,"理解","2023-09-09 07:15:51","2023-09-09 07:15:51"
3200,3,3588,1300,"(〜を) 数える","2023-09-09 07:15:51","2024-09-01 15:07:31"
3201,3,216,1301,"〜に食べ物[餌]を与える","2023-09-09 07:15:51","2024-09-01 15:08:11"
3202,3,3589,1302,"音楽家","2023-09-09 07:15:51","2023-09-09 07:15:51"
3203,3,3590,1303,"呼吸、息","2023-09-09 07:15:51","2024-09-01 15:08:55"
3204,3,3591,1304,"円","2023-09-09 07:15:51","2023-09-09 07:15:51"
3205,3,3592,1305,"大統領、社長","2023-09-09 07:15:51","2024-09-01 15:09:05"
3206,3,3593,1306,"くもりの","2023-09-09 07:15:51","2023-09-09 07:15:51"
3207,3,3594,1307,"ポップコーン","2023-09-09 07:15:51","2023-09-09 07:15:51"
3208,3,3595,1308,"ドイツ","2023-09-09 07:15:51","2023-09-09 07:15:51"
3209,3,3596,1309,"ジャガイモ","2023-09-09 07:15:51","2023-09-09 07:15:51"
3210,3,3597,1310,"加えること","2023-09-09 07:15:51","2024-09-01 15:09:46"
3211,3,3598,1311,"住所、宛名","2023-09-09 07:15:51","2024-09-01 15:09:57"
3212,3,515,1312,"〜を憎む","2023-09-09 07:15:51","2024-09-01 15:10:23"
3213,3,3599,1313,"重圧、プレッシャー","2023-09-09 07:15:51","2024-09-01 15:10:33"
3214,3,728,1314,"〜を怖がらせる","2023-09-09 07:15:51","2024-09-01 15:11:12"
3215,3,3600,1315,"挑戦","2023-09-09 07:15:51","2023-09-09 07:15:51"
3216,3,3601,1316,"やわらかい","2023-09-09 07:15:51","2023-09-09 07:15:51"
3217,3,2340,1317,"調査","2023-09-09 07:15:51","2023-09-09 07:15:51"
3218,3,2315,1318,"巨大な","2023-09-09 07:15:51","2023-09-09 07:15:51"
3219,3,3602,1319,"生活様式","2023-09-09 07:15:51","2023-09-09 07:15:51"
3220,3,289,1320,"通常の、普通の","2023-09-09 07:15:51","2024-09-06 10:07:07"
3221,3,122,1321,"〜を上演[演奏]する、(仕事など)を行う","2023-09-09 07:15:51","2024-09-06 10:08:12"
3222,3,3603,1322,"財布","2023-09-09 07:15:51","2023-09-09 07:15:51"
3223,3,3604,1323,"牛肉","2023-09-09 07:15:51","2023-09-09 07:15:51"
3224,3,376,1324,"化石","2023-09-09 07:15:51","2024-09-06 10:08:24"
3225,3,3605,1325,"賢い","2023-09-09 07:15:51","2023-09-09 07:15:51"
3226,3,1305,1326,"(特に果樹の) 花","2023-09-09 07:15:51","2024-09-06 10:09:22"
3227,3,3607,1327,"ラグビー","2023-09-09 07:15:51","2023-09-09 07:15:51"
3228,3,3608,1328,"縄","2023-09-09 07:15:51","2023-09-09 07:15:51"
3229,3,743,1329,"(文化的な) 遺産","2023-09-09 07:15:51","2024-09-06 10:13:01"
3230,3,3609,1330,"チラシ、[薄い]小冊子","2023-09-09 07:15:51","2024-09-06 10:13:17"
3231,3,3610,1331,"利口な、賢い","2023-09-09 07:15:51","2024-09-06 10:13:35"
3232,3,3611,1332,"草、芝生","2023-09-09 07:15:51","2024-09-06 10:13:47"
3233,3,3612,1333,"70の","2023-09-09 07:15:51","2023-09-09 07:15:51"
3234,3,2483,1334,"輝く、光る","2023-09-09 07:15:51","2024-09-06 10:14:05"
3235,3,3613,1335,"〜を驚かせる","2023-09-09 07:15:51","2024-09-06 10:14:34"
3236,3,243,1336,"装置","2023-09-09 07:15:51","2024-09-06 10:14:41"
3237,3,3614,1337,"〜を油で揚げる","2023-09-09 07:15:51","2024-09-06 10:15:11"
3238,3,3615,1338,"怒り","2023-09-09 07:15:51","2023-09-09 07:15:51"
3239,3,3616,1339,"完全に、全く","2023-09-09 07:15:51","2024-09-06 10:15:25"
3240,3,3617,1340,"乗客","2023-09-09 07:15:51","2023-09-09 07:15:51"
3241,3,3618,1341,"競争、競技会","2023-09-09 07:15:51","2024-09-06 10:15:36"
3242,3,3619,1342,"ハツカネズミ","2023-09-09 07:15:51","2023-09-09 07:15:51"
3243,3,3620,1343,"(音・声が) 大きい","2023-09-09 07:15:51","2024-09-06 10:15:54"
3244,3,2326,1344,"〜を攻撃する","2023-09-09 07:15:51","2023-09-09 07:15:51"
3245,3,3621,1345,"【米】飛行機","2023-09-09 07:15:51","2024-09-06 10:16:35"
3246,3,3622,1346,"正確に、ちょうど","2023-09-09 07:15:51","2024-09-06 10:16:54"
3247,3,62,1347,"学説、理論","2023-09-09 07:15:51","2024-09-06 10:17:01"
3248,3,3623,1348,"底、最下部","2023-09-09 07:15:51","2024-09-06 10:17:24"
3249,3,138,1349,"(苦痛など)を受ける、苦しむ","2023-09-09 07:15:51","2024-09-06 10:18:06"
3250,3,3624,1350,"バクテリア、細菌","2023-09-09 07:15:51","2023-09-09 07:15:51"
3251,3,2274,1351,"教授","2023-09-09 07:15:51","2023-09-09 07:15:51"
3252,3,3625,1352,"トンネル","2023-09-09 07:15:51","2023-09-09 07:15:51"
3253,3,3626,1353,"ツバメ","2023-09-09 07:15:51","2023-09-09 07:15:51"
3254,3,2423,1354,"からの","2023-09-09 07:15:51","2024-09-06 10:18:22"
3255,3,2357,1355,"〜を修理する","2023-09-09 07:15:51","2024-09-06 10:18:50"
3256,3,3627,1356,"より悪い (badの比較級)","2023-09-09 07:15:51","2024-09-06 10:19:41"
3257,3,25,1357,"に影響する","2023-09-09 07:15:51","2024-09-06 10:20:15"
3258,3,2444,1358,"気持ちのよい、快適な","2023-09-09 07:15:51","2024-09-06 10:20:25"
3259,3,159,1359,"句","2023-09-09 07:15:51","2024-09-06 10:20:29"
3260,3,3628,1360,"発見、発見したもの","2023-09-09 07:15:51","2024-09-06 10:20:48"
3261,3,3629,1361,"広告","2023-09-09 07:15:51","2023-09-09 07:15:51"
3262,3,66,1362,"焦点、集中、重視","2023-09-09 07:15:51","2024-09-06 10:21:09"
3263,3,3630,1363,"〜を習得する","2023-09-09 07:15:51","2024-09-06 10:21:28"
3264,3,3631,1364,"エレベーター","2023-09-09 07:15:51","2023-09-09 07:15:51"
3265,3,3632,1365,"(重量・通貨の単位) ポンド","2023-09-09 07:15:51","2024-09-06 10:21:58"
3266,3,3633,1366,"大衆向けの","2023-09-09 07:15:51","2023-09-09 07:15:51"
3267,3,670,1367,"手品、いたずら","2023-09-09 07:15:51","2024-09-06 10:22:16"
3268,3,789,1368,"分かりやすい、明らかな、質素な","2023-09-09 07:15:51","2024-09-06 10:22:37"
3269,3,3634,1369,"貝殻","2023-09-09 07:15:51","2023-09-09 07:15:51"
3270,3,3635,1370,"塔","2023-09-09 07:15:51","2023-09-09 07:15:51"
3271,3,3636,1371,"石油、(液状の) 油","2023-09-09 07:15:51","2024-09-06 10:23:00"
3272,3,2418,1372,"眠って","2023-09-09 07:15:51","2024-09-06 10:23:20"
3273,3,3637,1373,"沈黙の、静かな","2023-09-09 07:15:51","2024-09-06 10:23:30"
3274,3,2396,1374,"穏やかな","2023-09-09 07:15:51","2023-09-09 07:15:51"
3275,3,3638,1375,"ふるまい","2023-09-09 07:15:51","2023-09-09 07:15:51"
3276,3,75,1376,"みなもと","2023-09-09 07:15:51","2024-09-06 10:24:06"
3277,3,1903,1377,"〜を与える、を供給する","2023-09-09 07:15:51","2024-09-06 10:25:40"
3278,3,2276,1378,"通路、(文章の) 一節","2023-09-09 07:15:51","2024-09-06 10:25:58"
3279,3,3639,1379,"漁師、釣り人","2023-09-09 07:15:51","2024-09-06 10:26:05"
3280,3,3640,1380,"ネックレス","2023-09-09 07:15:51","2023-09-09 07:15:51"
3281,3,3641,1381,"粉","2023-09-09 07:15:51","2023-09-09 07:15:51"
3282,3,3642,1382,"ベルリン","2023-09-09 07:15:51","2023-09-09 07:15:51"
3283,3,3643,1383,"どこかに [へ]","2023-09-09 07:15:51","2024-09-06 10:26:24"
3284,3,3644,1384,"驚くべき","2023-09-09 07:15:51","2023-09-09 07:15:51"
3285,3,253,1385,"農作物","2023-09-09 07:15:51","2024-09-06 10:26:34"
3286,3,3645,1386,"強力な","2023-09-09 07:15:51","2023-09-09 07:15:51"
3287,3,2373,1387,"規則正しい、いつもの","2023-09-09 07:15:51","2024-09-06 10:26:44"
3288,3,3646,1388,"アフリカ人","2023-09-09 07:15:51","2024-09-06 10:29:18"
3289,3,3647,1389,"丘","2023-09-09 07:15:51","2023-09-09 07:15:51"
3290,3,3648,1390,"これ以上","2023-09-09 07:15:51","2024-09-06 10:30:16"
3291,3,268,1391,"釣り合い","2023-09-09 07:15:51","2024-09-06 10:30:23"
3292,3,3649,1392,"成功","2023-09-09 07:15:51","2023-09-09 07:15:51"
3293,3,3650,1393,"ヘビ","2023-09-09 07:15:51","2023-09-09 07:15:51"
3294,3,3651,1394,"南極大陸","2023-09-09 07:15:51","2023-09-09 07:15:51"
3295,3,3652,1395,"スケートをする","2023-09-09 07:15:51","2023-09-09 07:15:51"
3296,3,3653,1396,"(〜に) 投票する","2023-09-09 07:15:51","2024-09-06 10:30:44"
3297,3,3654,1397,"花嫁","2023-09-09 07:15:51","2023-09-09 07:15:51"
3298,3,3655,1398,"車椅子","2023-09-09 07:15:51","2023-09-09 07:15:51"
3299,3,3656,1399,"いとこ","2023-09-09 07:15:51","2023-09-09 07:15:51"
3300,3,3657,1400,"がっかりして","2023-09-09 07:15:51","2024-09-06 10:31:25"
3301,3,3658,1401,"一対、一組","2023-09-09 07:15:51","2024-09-06 10:32:11"
3302,3,3659,1402,"ピンク色の","2023-09-09 07:15:51","2023-09-09 07:15:51"
3303,3,2469,1403,"正方形、四角","2023-09-09 07:15:51","2024-09-06 10:32:22"
3304,3,3660,1404,"発展、開発","2023-09-09 07:15:51","2024-09-06 10:32:30"
3305,3,3661,1405,"身振り、ジェスチャー","2023-09-09 07:15:51","2023-09-09 07:15:51"
3306,3,3662,1406,"パートナー","2023-09-09 07:15:51","2023-09-09 07:15:51"
3307,3,3663,1407,"個人の、個人的な","2023-09-09 07:15:51","2024-09-06 10:33:01"
3308,3,3664,1408,"シンガポール","2023-09-09 07:15:51","2023-09-09 07:15:51"
3309,3,3665,1409,"池","2023-09-09 07:15:51","2023-09-09 07:15:51"
3310,3,3666,1410,"帆、帆船","2023-09-09 07:15:51","2024-09-06 10:33:17"
3311,3,3667,1411,"地帯","2023-09-09 07:15:51","2023-09-09 07:15:51"
3312,3,651,1412,"論理 (学)","2023-09-09 07:15:51","2024-09-06 10:33:29"
3313,3,1966,1413,"〜に怪我をさせる","2023-09-09 07:15:51","2024-09-06 10:34:00"
3314,3,3668,1414,"60の","2023-09-09 07:15:51","2023-09-09 07:15:51"
3315,3,3669,1415,"〜の下に[へ]","2023-09-09 07:15:51","2024-09-06 10:34:45"
3316,3,3670,1416,"(手の) 指","2023-09-09 07:15:51","2024-09-06 10:35:00"
3317,3,3671,1417,"正午","2023-09-09 07:15:51","2024-09-06 10:35:11"
3318,3,3672,1418,"電気の","2023-09-09 07:15:51","2023-09-09 07:15:51"
3319,3,3673,1419,"どこでも、いたるところで[に]","2023-09-09 07:15:51","2024-09-10 15:49:33"
3320,3,28,1420,"〜を関係づける","2023-09-09 07:15:51","2024-09-10 15:50:11"
3321,3,3674,1421,"濡れた","2023-09-09 07:15:51","2023-09-09 07:15:51"
3322,3,367,1422,"大災害、惨事","2023-09-09 07:15:51","2024-09-10 15:50:23"
3323,3,3675,1423,"もとの、独創的な","2023-09-09 07:15:51","2024-09-10 15:50:33"
3324,3,3676,1424,"パンダ","2023-09-09 07:15:51","2023-09-09 07:15:51"
3325,3,3677,1425,"ウサギ","2023-09-09 07:15:51","2023-09-09 07:15:51"
3326,3,3678,1426,"ラケット","2023-09-09 07:15:51","2023-09-09 07:15:51"
3327,3,3679,1427,"得点、スコア","2023-09-09 07:15:51","2023-09-09 07:15:51"
3328,3,127,1428,"申し込む、応募する","2023-09-09 07:15:51","2024-09-10 15:51:10"
3329,3,351,1429,"(複数形で) 行儀、態度","2023-09-09 07:15:51","2024-09-10 15:51:45"
3330,3,3680,1430,"(水泳用の) プール","2023-09-09 07:15:51","2024-09-10 15:51:58"
3331,3,3681,1431,"鳥かご、(動物の)  おり","2023-09-09 07:15:51","2024-09-10 15:52:15"
3332,3,1952,1432,"創造的な、独創的な","2023-09-09 07:15:51","2024-09-10 15:52:22"
3333,3,3682,1433,"販売、安売り、セール","2023-09-09 07:15:51","2024-09-10 15:52:32"
3334,3,2500,1434,"【米】くず、ごみ","2023-09-09 07:15:51","2024-09-10 15:52:56"
3335,3,642,1435,"療法、セラピー","2023-09-09 07:15:51","2024-09-10 15:53:20"
3336,3,1910,1436,"著者、作家","2023-09-09 07:15:51","2024-09-10 15:53:28"
3337,3,3683,1437,"幸福に","2023-09-09 07:15:51","2023-09-09 07:15:51"
3338,3,3684,1438,"方向、(複数形で) 道順、指示","2023-09-09 07:15:51","2024-09-10 15:53:52"
3339,3,3685,1439,"砂","2023-09-09 07:15:51","2023-09-09 07:15:51"
3340,3,3686,1440,"全体の","2023-09-09 07:15:51","2023-09-09 07:15:51"
3341,3,3687,1441,"茶色の","2023-09-09 07:15:51","2023-09-09 07:15:51"
3342,3,858,1442,"勇気","2023-09-09 07:15:51","2023-09-09 07:15:51"
3343,3,3688,1443,"演劇","2023-09-09 07:15:51","2023-09-09 07:15:51"
3344,3,3689,1444,"家事","2023-09-09 07:15:51","2023-09-09 07:15:51"
3345,3,2356,1445,"〜を混ぜる、混ざる","2023-09-09 07:15:51","2024-09-10 15:54:29"
3346,3,303,1446,"〜を信用する","2023-09-09 07:15:51","2024-09-10 15:54:39"
3347,3,3690,1447,"ひと口、かむこと","2023-09-09 07:15:51","2024-09-10 15:55:01"
3348,3,145,1448,"経済","2023-09-09 07:15:51","2024-09-10 15:55:07"
3349,3,3691,1449,"医学の、医療の","2023-09-09 07:15:51","2024-09-10 15:55:14"
3350,3,2442,1450,"ていねいな、礼儀正しい","2023-09-09 07:15:51","2024-09-10 15:55:33"
3351,3,3692,1451,"カレー料理","2023-09-09 07:15:51","2023-09-09 07:15:51"
3352,3,3693,1452,"女性、メス","2023-09-09 07:15:51","2024-09-10 15:55:42"
3353,3,3694,1453,"インタビューする人","2023-09-09 07:15:51","2023-09-09 07:15:51"
3354,3,265,1454,"燃料","2023-09-09 07:15:51","2024-09-10 15:55:49"
3355,3,3695,1455,"ほら穴","2023-09-09 07:15:51","2024-09-10 15:55:55"
3356,3,3696,1456,"銃","2023-09-09 07:15:51","2023-09-09 07:15:51"
3357,3,3697,1457,"サメ","2023-09-09 07:15:51","2023-09-09 07:15:51"
3358,3,3698,1458,"本来、もとは","2023-09-09 07:15:51","2024-09-10 15:56:13"
3359,3,3699,1459,"永久に","2023-09-09 07:15:51","2023-09-09 07:15:51"
3360,3,276,1460,"(陸上競技の) トラック、線路","2023-09-09 07:15:51","2024-09-10 15:56:52"
3361,3,3700,1461,"(長さの単位) マイル","2023-09-09 07:15:51","2024-09-10 15:57:07"
3362,3,1977,1462,"厚い","2023-09-09 07:15:51","2024-09-10 15:57:16"
3363,3,3701,1463,"ホームルーム","2023-09-09 07:15:51","2023-09-09 07:15:51"
3364,3,3702,1464,"(the 〜) イギリス","2023-09-09 07:15:51","2024-09-10 15:57:42"
3365,3,55,1465,"価値","2023-09-09 07:15:51","2024-09-10 15:58:04"
3366,3,2471,1466,"慈善 (行為)","2023-09-09 07:15:51","2024-09-10 15:58:15"
3367,3,827,1467,"〜を救助する","2023-09-09 07:15:51","2024-09-10 15:58:23"
3368,3,3703,1468,"見知らぬ人、(ある場所に) 初めての人","2023-09-09 07:15:51","2024-09-10 15:58:38"
3369,3,3704,1469,"灰色の","2023-09-09 07:15:51","2023-09-09 07:15:51"
3370,3,2410,1470,"4分の1、15分、25セント","2023-09-09 07:15:51","2024-09-10 15:59:34"
3371,3,3705,1471,"はさみ","2023-09-09 07:15:51","2023-09-09 07:15:51"
3372,3,3706,1472,"カラス","2023-09-09 07:15:51","2023-09-09 07:15:51"
3373,3,3707,1473,"コンマ","2023-09-09 07:15:51","2023-09-09 07:15:51"
3374,3,148,1474,"貿易、取引","2023-09-09 07:15:51","2024-09-10 15:59:54"
3375,3,3708,1475,"重さ、体重","2023-09-09 07:15:51","2024-09-10 16:00:01"
3376,3,535,1476,"〜を祝う","2023-09-09 07:15:51","2024-09-10 16:00:27"
3377,3,421,1477,"〜を配達する","2023-09-09 07:15:51","2024-09-10 16:00:35"
3378,3,3709,1478,"パリ","2023-09-09 07:15:51","2023-09-09 07:15:51"
3379,3,9,1479,"〜を提案する","2023-09-09 07:15:51","2024-09-10 16:00:45"
3380,3,2448,1480,"(地面・穴) を掘る","2023-09-09 07:15:51","2024-09-10 16:01:30"
3381,3,313,1481,"(位置など) を変える、変わる","2023-09-09 07:15:51","2024-09-10 16:01:48"
3382,3,3710,1482,"嵐","2023-09-09 07:15:51","2023-09-09 07:15:51"
3383,3,875,1483,"県","2023-09-09 07:15:51","2024-09-10 16:02:11"
3384,3,3711,1484,"(動物の) 尾","2023-09-09 07:15:51","2024-09-10 16:02:21"
3385,3,3712,1485,"(同じ種類の) 一対、(男女の) 一組、夫婦","2023-09-09 07:15:51","2024-09-10 16:03:48"
3386,3,3713,1486,"セミ","2023-09-09 07:15:51","2023-09-09 07:15:51"
3387,3,3714,1487,"5番目の","2023-09-09 07:15:51","2023-09-09 07:15:51"
3388,3,3715,1488,"場所、地点、斑点、しみ","2023-09-09 07:15:51","2024-09-10 16:04:15"
3389,3,3716,1489,"基礎","2023-09-09 07:15:51","2023-09-09 07:15:51"
3390,3,176,1490,"(個人の) 習慣、くせ","2023-09-09 07:15:51","2024-09-10 16:04:34"
3391,3,2316,1491,"中央の、中心の","2023-09-09 07:15:51","2024-09-10 16:04:55"
3392,3,441,1492,"論評、解説、コメント","2023-09-09 07:15:51","2024-09-10 16:09:22"
3393,3,379,1493,"知能の高い、頭の良い","2023-09-09 07:15:51","2024-09-10 16:09:33"
3394,3,3718,1494,"ナイフ","2023-09-09 07:15:51","2023-09-09 07:15:51"
3395,3,3719,1495,"(未婚女性の名前の前につけて) 〜さん","2023-09-09 07:15:51","2024-09-11 21:20:39"
3396,3,3720,1496,"〜のままである","2023-09-09 07:15:51","2024-09-11 21:26:07"
3397,3,3721,1497,"ローマ人","2023-09-09 07:15:51","2024-09-11 21:21:21"
3398,3,3722,1498,"鎖、チェーン","2023-09-09 07:15:51","2023-09-09 07:15:51"
3399,3,3723,1499,"イルカ","2023-09-09 07:15:51","2023-09-09 07:15:51"
3400,3,1931,1500,"個人的な、私立の","2023-09-09 07:15:51","2024-09-11 21:23:51"
3401,3,3724,1501,"アルバム","2023-09-09 07:15:51","2023-09-09 07:15:51"
3402,3,3725,1502,"ダンサー","2023-09-09 07:15:51","2023-09-09 07:15:51"
3403,3,3726,1503,"幽霊","2023-09-09 07:15:51","2023-09-09 07:15:51"
3404,3,3554,1504,"商人","2023-09-09 07:15:51","2023-09-09 07:15:51"
3405,3,3727,1505,"金星","2023-09-09 07:15:51","2023-09-09 07:15:51"
3406,3,3728,1506,"子猫","2023-09-09 07:15:51","2023-09-09 07:15:51"
3407,3,3729,1507,"熱帯雨林","2023-09-09 07:15:51","2023-09-09 07:15:51"
3408,3,3730,1508,"(返事として) はい","2023-09-09 07:15:51","2024-09-11 21:24:27"
3409,3,3731,1509,"スペイン人[語]","2023-09-09 07:15:51","2024-09-11 21:24:44"
3410,3,3732,1510,"混み合った","2023-09-09 07:15:51","2023-09-09 07:15:51"
3411,3,522,1511,"〜を打ち負かす、(〜を)打つ","2023-09-09 07:15:51","2024-09-11 21:25:25"
3412,3,2376,1512,"所属する","2023-09-09 07:15:51","2024-09-11 21:27:00"
3413,3,3733,1513,"確かに、きっと、(返事として) いいですよ","2023-09-09 07:15:51","2024-09-11 21:27:19"
3414,3,3734,1514,"少し、少量","2023-09-09 07:15:51","2024-09-11 21:27:27"
3415,3,31,1515,"〜を比較する","2023-09-09 07:15:51","2024-09-11 21:28:13"
3416,3,2414,1516,"板","2023-09-09 07:15:51","2024-09-11 21:28:20"
3417,3,3735,1517,"イタリア","2023-09-09 07:15:51","2023-09-09 07:15:51"
3418,3,3736,1518,"(鳥などの) 巣","2023-09-09 07:15:51","2024-09-11 21:28:31"
3419,3,179,1519,"積極的な、肯定的な","2023-09-09 07:15:51","2024-09-11 21:28:53"
3420,3,3737,1520,"(絵) はがき","2023-09-09 07:15:51","2024-09-11 21:29:02"
3421,3,3738,1521,"精神","2023-09-09 07:15:51","2024-09-11 21:29:19"
3422,3,2330,1522,"〜を分ける、分かれる","2023-09-09 07:15:51","2024-09-11 21:30:07"
3423,3,240,1523,"成功する","2023-09-09 07:15:51","2024-09-11 21:30:40"
3424,3,527,1524,"(病気など) を治す","2023-09-09 07:15:51","2024-09-11 21:30:59"
3425,3,152,1525,"印象、(画) 像","2023-09-09 07:15:51","2024-09-11 21:31:13"
3426,3,3739,1526,"(長編の) 小説","2023-09-09 07:15:51","2024-09-11 21:31:25"
3427,3,358,1527,"視力、光景","2023-09-09 07:15:51","2024-09-11 21:31:56"
3428,3,3740,1528,"危険","2023-09-09 07:15:51","2023-09-09 07:15:51"
3429,3,3741,1529,"損失","2023-09-09 07:15:51","2023-09-09 07:15:51"
3430,3,2472,1530,"奴隷","2023-09-09 07:15:51","2023-09-09 07:15:51"
3431,3,2455,1531,"主題、テーマ","2023-09-09 07:15:51","2023-09-09 07:15:51"
3432,3,2250,1532,"危険性","2023-09-09 07:15:51","2024-09-11 21:32:35"
3433,3,3742,1533,"ラクダ","2023-09-09 07:15:51","2023-09-09 07:15:51"
3434,3,3743,1534,"(疑問文で) どこかに[へ]、(否定文で) どこにも、(肯定文で) どこでも","2023-09-09 07:15:51","2024-09-11 21:33:37"
3435,3,222,1535,"〜を引きつける","2023-09-09 07:15:51","2024-09-11 21:33:45"
3436,3,3744,1536,"(ブラシで) 〜を磨く","2023-09-09 07:15:51","2024-09-11 21:34:50"
3437,3,319,1537,"(〜を)繰り返して言う、(〜を)繰り返す","2023-09-09 07:15:51","2024-09-11 21:35:33"
3438,3,3745,1538,"エンジン","2023-09-09 07:15:51","2023-09-09 07:15:51"
3439,3,3746,1539,"布","2023-09-09 07:15:51","2023-09-09 07:15:51"
3440,3,3747,1540,"日光","2023-09-09 07:15:51","2023-09-09 07:15:51"
3441,3,2440,1541,"秘密、謎、推理小説","2023-09-09 07:15:51","2024-09-11 21:36:14"
3442,3,3748,1542,"木の実","2023-09-09 07:15:51","2023-09-09 07:15:51"
3443,3,3749,1543,"電球","2023-09-09 07:15:51","2023-09-09 07:15:51"
3444,3,683,1544,"主な","2023-09-09 07:15:51","2024-09-11 21:36:31"
3445,3,637,1545,"〜を計算する","2023-09-09 07:15:51","2024-09-11 21:39:40"
3446,3,572,1546,"植民地、居留地","2023-09-09 07:15:51","2024-09-11 21:39:47"
3447,3,3751,1547,"メニュー","2023-09-09 07:15:51","2023-09-09 07:15:51"
3448,3,2425,1548,"〜を持ち上げる","2023-09-09 07:15:51","2023-09-09 07:15:51"
3449,3,3752,1549,"アジア（人）","2023-09-09 07:15:51","2024-09-11 21:39:59"
3450,3,3753,1550,"オーストラリア（人）","2023-09-09 07:15:51","2024-09-11 21:41:41"
3451,3,3754,1551,"文化の、文化的な","2023-09-09 07:15:51","2024-09-11 21:42:31"
3452,3,3755,1552,"直接に","2023-09-09 07:15:51","2023-09-09 07:15:51"
3453,3,3756,1553,"首","2023-09-09 07:15:51","2023-09-09 07:15:51"
3454,3,3757,1554,"(市街の) 区画、ブロック","2023-09-09 07:15:51","2024-09-11 21:42:46"
3455,3,3758,1555,"金色の","2023-09-09 07:15:51","2023-09-09 07:15:51"
3456,3,3759,1556,"生まれ故郷","2023-09-09 07:15:51","2023-09-09 07:15:51"
3457,3,3760,1557,"美しさ","2023-09-09 07:15:51","2023-09-09 07:15:51"
3458,3,3761,1558,"収集 (物)","2023-09-09 07:15:51","2024-09-11 21:43:14"
3459,3,3762,1559,"〜を狩る","2023-09-09 07:15:51","2023-09-09 07:15:51"
3460,3,3763,1560,"限度","2023-09-09 07:15:51","2023-09-09 07:15:51"
3461,3,2349,1561,"ほとんど、危うく","2023-09-09 07:15:51","2024-09-11 21:43:30"
3462,3,3764,1562,"〜を詰め込む","2023-09-09 07:15:51","2024-09-11 21:44:11"
3463,3,375,1563,"農業","2023-09-09 07:15:51","2024-09-11 21:44:19"
3464,3,3765,1564,"日記","2023-09-09 07:15:51","2024-09-11 21:44:44"
3465,3,161,1565,"衝撃、影響","2023-09-09 07:15:51","2024-09-11 21:45:05"
3466,3,3766,1566,"(theをつけて) マスメディア","2023-09-09 07:15:51","2024-09-11 21:45:19"
3467,3,3767,1567,"画家","2023-09-09 07:15:51","2023-09-09 07:15:51"
3468,3,948,1568,"パネル","2023-09-09 07:15:51","2024-09-11 21:45:36"
3469,3,361,1569,"(the W〜 で) (インターネットの) ウェブ","2023-09-09 07:15:51","2024-09-11 21:46:40"
3470,3,3768,1570,"援助","2023-09-09 07:15:51","2023-09-09 07:15:51"
3471,3,3769,1571,"〜の上に","2023-09-09 07:15:51","2024-09-11 21:47:27"
3472,3,1933,1572,"したがって","2023-09-09 07:15:51","2024-09-11 21:47:34"
3473,3,3770,1573,"すべる","2023-09-09 07:15:51","2024-09-11 21:47:58"
3474,3,3771,1574,"本文","2023-09-09 07:15:51","2023-09-09 07:15:51"
3475,3,3772,1575,"(写真の) フィルム、映画","2023-09-09 07:15:51","2024-09-11 21:48:30"
3476,3,3773,1576,"フィンランド","2023-09-09 07:15:51","2023-09-09 07:15:51"
3477,3,88,1577,"主要な","2023-09-09 07:15:51","2024-09-11 21:48:36"
3478,3,3774,1578,"カフェテリア","2023-09-09 07:15:51","2023-09-09 07:15:51"
3479,3,238,1579,"〜を満足させる","2023-09-09 07:15:51","2024-09-11 21:49:26"
3480,3,2305,1580,"気候","2023-09-09 07:15:51","2024-09-11 21:49:33"
3481,3,3775,1581,"〜を蹴る","2023-09-09 07:15:51","2023-09-09 07:15:51"
3482,3,3776,1582,"肩","2023-09-09 07:15:51","2023-09-09 07:15:51"
3483,3,3777,1583,"タオル","2023-09-09 07:15:51","2023-09-09 07:15:51"
3484,3,2419,1584,"生きている","2023-09-09 07:15:51","2024-09-11 21:50:04"
3485,3,3778,1585,"基礎の、基本的な","2023-09-09 07:15:51","2024-09-11 21:50:23"
